name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,1999-12-08,16.3,6.2,11.3,16.3,4.9,10.6,-5,32.2,0,0,0,,,,,22.4,265.6,1016.7,15.6,15.8,,,,,1999-12-08T07:19:52,1999-12-08T17:20:21,0.03,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-09,17.8,4.3,10.8,17.8,1.6,10.3,-3.9,37.8,0,0,0,,,,,14.8,81.4,1022,59.5,16.6,,,,,1999-12-09T07:20:38,1999-12-09T17:20:29,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-10,16.7,7.2,11.5,16.7,5.4,11,-4.6,33.4,0,0,0,,,,,16.8,173.2,1011.4,74.1,15.9,,,,,1999-12-10T07:21:23,1999-12-10T17:20:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-11,18.4,3.8,10.6,18.4,2.6,10.4,-3.7,37.9,0,0,0,,,,,18.7,277,1013.6,15,16.4,,,,,1999-12-11T07:22:08,1999-12-11T17:20:50,0.13,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-12,17.1,4.3,9.9,17.1,3.1,9.7,-7,31.6,0,0,0,,,,,9.4,130.7,1021.6,1.4,16.2,,,,,1999-12-12T07:22:51,1999-12-12T17:21:03,0.16,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-13,17.2,4.2,10.2,17.2,1.9,9.3,-6.5,32,0,0,0,,,,,13,107,1018.2,40.2,16.3,,,,,1999-12-13T07:23:33,1999-12-13T17:21:18,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-14,15.7,4.3,9.6,15.7,2.4,9.2,-9,29.1,0,0,0,,,,,9.8,50.3,1021.2,72.9,16.1,,,,,1999-12-14T07:24:13,1999-12-14T17:21:35,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-15,19.3,2.8,10.3,19.3,0.8,10.1,-13.9,20.2,0,0,0,,,,,18.1,16.3,1023.7,42.1,15.2,,,,,1999-12-15T07:24:53,1999-12-15T17:21:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-16,19.4,4.3,11.1,19.4,4.3,11,-10.9,22.2,0,0,0,,,,,9.4,268.9,1021.3,54.8,15.4,,,,,1999-12-16T07:25:31,1999-12-16T17:22:13,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-17,21.1,5.5,12.4,21.1,3.8,12,-6.6,27.4,0,0,0,,,,,9.6,92.9,1019.7,27.8,13.9,,,,,1999-12-17T07:26:08,1999-12-17T17:22:35,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-18,21.7,6,13.4,21.7,4.4,13,-4,31.7,0,0,0,,,,,11.2,116,1016.8,35.6,14.5,,,,,1999-12-18T07:26:44,1999-12-18T17:22:59,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-19,21.3,6,13.8,21.3,6,13.8,-5.7,28.3,0,0,0,,,,,13,84.3,1014.3,56,15.2,,,,,1999-12-19T07:27:19,1999-12-19T17:23:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-20,20.1,6,12.4,20.1,5,12.1,-7.5,25.4,0,0,0,,,,,15.1,147,1017.8,11.2,16.5,,,,,1999-12-20T07:27:52,1999-12-20T17:23:51,0.43,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-21,17.9,5.1,11.6,17.9,4.5,11.2,-5.5,31.6,0,0,0,,,,,22.3,67.1,1016.3,40,15.7,,,,,1999-12-21T07:28:23,1999-12-21T17:24:20,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-22,18.4,10.7,14.3,18.4,10.7,14.3,-6.1,24.7,0,0,0,,,,,24.1,26.4,1021.5,19.6,15.9,,,,,1999-12-22T07:28:53,1999-12-22T17:24:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-23,20.1,8.9,14,20.1,7.4,13.9,-9.7,18.9,0,0,0,,,,,22.5,63.5,1027.2,24.8,16.5,,,,,1999-12-23T07:29:22,1999-12-23T17:25:21,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-24,20.7,9.4,14.9,20.7,9.4,14.9,-7.1,22,0,0,0,,,,,18.7,90.2,1027.5,12.1,16,,,,,1999-12-24T07:29:49,1999-12-24T17:25:54,0.57,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,1999-12-25,18.4,6.7,13,18.4,5.8,12.8,-0.2,41.2,0,0,0,,,,,27.7,79.4,1024.7,56.3,16,,,,,1999-12-25T07:30:14,1999-12-25T17:26:29,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,1999-12-26,20.7,11.7,15.7,20.7,11.7,15.7,1.4,38.6,0,0,0,,,,,22.3,59.2,1024.8,47.3,16,,,,,1999-12-26T07:30:38,1999-12-26T17:27:05,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,1999-12-27,21.1,9.2,15.2,21.1,9.2,15.2,0.6,38.5,0,0,0,,,,,20.5,52.3,1025.4,14.2,16.7,,,,,1999-12-27T07:31:01,1999-12-27T17:27:42,0.67,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-28,22.8,11.4,17.5,22.8,11.4,17.5,-1.3,28.9,0,0,0,,,,,18.3,57.3,1022.9,75.8,16.5,,,,,1999-12-28T07:31:21,1999-12-28T17:28:21,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-29,19.4,9.9,13.9,19.4,9,13.8,0.8,41.6,0,0,0,,,,,9.5,119.4,1017.7,85.8,16.3,,,,,1999-12-29T07:31:40,1999-12-29T17:29:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1999-12-30,20.1,6,12.5,20.1,4.3,12.3,0.2,45.3,0,0,0,,,,,11.2,104.3,1017.8,13.2,15.6,,,,,1999-12-30T07:31:57,1999-12-30T17:29:42,0.77,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1999-12-31,20.1,6.2,13.1,20.1,6.2,12.9,-1,39.5,0,0,0,,,,,13,97.7,1015,68.3,15.5,,,,,1999-12-31T07:32:13,1999-12-31T17:30:25,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
