name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,1993-01-01,21,8.8,13.9,21,8.8,13.9,8.5,70.8,0,0,0,,,,,18.4,293,1014,63.7,39.9,,,,,1993-01-01T07:32:37,1993-01-01T17:31:41,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-02,17.1,9.2,13.2,17.1,8.7,13.1,8.6,75,0,0,0,,,,,13.1,74.8,1012.9,87.4,24.1,,,,,1993-01-02T07:32:48,1993-01-02T17:32:27,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-03,13.9,7.7,11.4,13.9,7.1,11.3,3.7,62.2,2.566,100,16.67,rain,,,,18.8,273.9,1015.1,42,52,,,,,1993-01-03T07:32:57,1993-01-03T17:33:13,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72278023183,72278523111"
Arizona,1993-01-04,15,4.2,9.4,15,2,9,-1.5,48.8,0,0,0,,,,,20,79.6,1019.6,56.6,63.7,,,,,1993-01-04T07:33:04,1993-01-04T17:34:01,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-05,16.5,8.7,12.3,16.5,6.9,12,4.2,58.6,0,0,0,,,,,13.1,85.7,1016.8,97.6,59.4,,,,,1993-01-05T07:33:09,1993-01-05T17:34:50,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"72278023183,72278523111"
Arizona,1993-01-06,15,11.1,12.9,15,11.1,12.9,11.5,91.2,20.164,100,54.17,rain,,,,12.8,77.9,1014.4,100,11.5,,,,,1993-01-06T07:33:13,1993-01-06T17:35:39,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278023183,72278523111"
Arizona,1993-01-07,18.4,13.4,15.4,18.4,13.4,15.4,13.4,88.4,13.117,100,45.83,rain,,0,,16.6,101.7,1010.8,99.1,21.8,,,,,1993-01-07T07:33:15,1993-01-07T17:36:30,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278023183,72278523111"
Arizona,1993-01-08,18.3,11.6,15.9,18.3,11.6,15.9,8.6,64.6,30.469,100,33.33,rain,,,,35.2,259.2,1003.9,62.1,46.8,,,,,1993-01-08T07:33:15,1993-01-08T17:37:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278023183,72278523111"
Arizona,1993-01-09,17.1,8.4,12.6,17.1,6.3,12.1,7,69.8,0,0,0,,,,,14.3,87.7,1011.1,82.4,73.8,,,,,1993-01-09T07:33:13,1993-01-09T17:38:13,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-10,13.3,11.2,12,13.3,11.2,12,9.8,86.3,17.454,100,58.33,rain,,0,,22.3,90.1,1007.9,100,23.9,,,,,1993-01-10T07:33:09,1993-01-10T17:39:06,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-01-11,16.7,9.3,13.4,16.7,7.9,13.4,7,68.5,29.326,100,25,rain,,,,24,269.9,1012.6,38.3,48.6,,,,,1993-01-11T07:33:03,1993-01-11T17:39:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278023183,72278523111"
Arizona,1993-01-12,16.6,6,11.5,16.6,4,10.9,3.3,59.7,0.055,100,4.17,rain,,,,14.7,70.9,1019.2,58.8,60.9,,,,,1993-01-12T07:32:56,1993-01-12T17:40:53,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278023183,72278523111"
Arizona,1993-01-13,16.1,10.1,12.6,16.1,10.1,12.6,10.1,84.9,15.933,100,29.17,rain,,,,16.2,77.2,1017.6,83.1,24.6,,,,,1993-01-13T07:32:47,1993-01-13T17:41:48,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278023183,72278523111"
Arizona,1993-01-14,16.6,11.7,13.9,16.6,11.7,13.9,10.9,82.4,0.786,100,12.5,rain,,,,14.4,83.7,1016.2,83.5,33.1,,,,,1993-01-14T07:32:36,1993-01-14T17:42:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72278023183,72278523111"
Arizona,1993-01-15,17.9,11.7,14.5,17.9,11.7,14.5,10.5,78.5,4.202,100,16.67,rain,,,,14.3,73.6,1019.7,95.6,50.4,,,,,1993-01-15T07:32:23,1993-01-15T17:43:39,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-01-16,19.4,13.4,15.6,19.4,13.4,15.6,11.5,77.7,27.33,100,29.17,rain,,,,15.9,77.1,1016.6,96.8,44.8,,,,,1993-01-16T07:32:08,1993-01-16T17:44:35,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-01-17,20.7,14.3,16.5,20.7,14.3,16.5,13.6,83.6,10.142,100,20.83,rain,,0,,12.6,81.7,1011.8,86.7,32.5,,,,,1993-01-17T07:31:52,1993-01-17T17:45:32,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72278023183,72278523111"
Arizona,1993-01-18,19.3,12.1,15.1,19.3,12.1,15.1,11.3,78.8,3.983,100,16.67,rain,,,,39.3,92.1,1009.5,83.5,48.5,,,,,1993-01-18T07:31:33,1993-01-18T17:46:29,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-01-19,16.6,10,12.8,16.6,8.7,12.7,7.4,71.7,0,0,0,,,,,14.8,86.4,1018.2,52.1,63.1,,,,,1993-01-19T07:31:13,1993-01-19T17:47:26,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-20,17.8,7.8,12.5,17.8,6.3,12,5.9,66.6,0,0,0,,,,,11,89.7,1024.1,15.8,65.8,,,,,1993-01-20T07:30:51,1993-01-20T17:48:24,0.93,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-01-21,19.3,8.2,13.2,19.3,6.6,12.9,7.2,68.4,0,0,0,,,,,14.4,360,1022,32.2,60.1,,,,,1993-01-21T07:30:28,1993-01-21T17:49:22,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-22,22.7,9.3,14.6,22.7,7.6,14.3,8.3,68.9,0,0,0,,,,,14.5,59.8,1017.2,42.2,53.6,,,,,1993-01-22T07:30:03,1993-01-22T17:50:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-23,21.2,8.3,14.3,21.2,7.7,14.2,4.8,59.5,0,0,0,,,,,11.4,327.4,1018.8,15.9,60.9,,,,,1993-01-23T07:29:36,1993-01-23T17:51:18,0.03,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-01-24,21.1,6.5,13.5,21.1,5.5,13.4,0.7,44.7,0,0,0,,,,,13.1,293.7,1019.9,32.8,76.9,,,,,1993-01-24T07:29:07,1993-01-24T17:52:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-25,23.4,8.9,15.8,23.4,7.7,15.7,-2.4,30.4,0,0,0,,,,,17.2,58.3,1020.6,32.5,78,,,,,1993-01-25T07:28:36,1993-01-25T17:53:15,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-26,24.4,11,17.6,24.4,11,17.6,-0.5,31.3,0,0,0,,,,,23.6,74.1,1016.3,68.3,73.6,,,,,1993-01-26T07:28:04,1993-01-26T17:54:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-27,23.7,12,17.3,23.7,12,17.3,1.9,37.5,0,0,0,,,,,18.5,72.8,1015.2,92.5,66.5,,,,,1993-01-27T07:27:30,1993-01-27T17:55:12,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"72278023183,72278523111"
Arizona,1993-01-28,21.2,11.4,15.8,21.2,11.4,15.8,5.3,50.3,0,0,0,,,,,14.9,75.3,1016.1,33.5,57.7,,,,,1993-01-28T07:26:55,1993-01-28T17:56:10,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-29,21.1,9.9,15.6,21.1,7.6,15.4,6.8,57.9,0,0,0,,,,,18.7,83,1017.2,67.5,59.8,,,,,1993-01-29T07:26:18,1993-01-29T17:57:09,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-01-30,21.6,13.8,17.4,21.6,13.8,17.4,6.9,51.8,0,0,0,,,,,23.8,81.9,1016.2,99.8,73.1,,,,,1993-01-30T07:25:39,1993-01-30T17:58:07,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72278023183,72278523111"
Arizona,1993-01-31,22,11.6,16.4,22,11.6,16.4,5.7,49.7,0,0,0,,,,,33.4,13.1,1018,63.4,66.8,,,,,1993-01-31T07:24:59,1993-01-31T17:59:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-01,17.8,7.8,12.8,17.8,6.4,12.7,4.8,60.4,0,0,0,,,,,11.1,285.9,1022.6,2.2,61.8,,,,,1993-02-01T07:24:17,1993-02-01T18:00:03,0.33,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-02-02,20,7.8,13.1,20,5.2,12.7,4,56.9,0,0,0,,,,,14.4,25.4,1019.4,38.4,62.1,,,,,1993-02-02T07:23:34,1993-02-02T18:01:01,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-03,21.7,7.7,14.2,21.7,6.4,13.8,3.9,52.9,0,0,0,,,,,12.7,8.9,1018,30.3,61,,,,,1993-02-03T07:22:50,1993-02-03T18:01:59,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-04,23.8,12.2,17.4,23.8,12.2,17.4,2.4,40,0,0,0,,,,,18.5,49.1,1017.8,49.9,67.5,,,,,1993-02-04T07:22:03,1993-02-04T18:02:57,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-05,22.2,11.1,17.4,22.2,11.1,17.4,-0.3,31.1,0,0,0,,,,,25.2,72.9,1018.5,84.6,61.8,,,,,1993-02-05T07:21:16,1993-02-05T18:03:54,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-06,23.9,12.7,18.3,23.9,12.7,18.3,-2.8,25,0,0,0,,,,,23.5,75.9,1017.1,32.2,70.4,,,,,1993-02-06T07:20:27,1993-02-06T18:04:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-07,23.7,13.1,17.5,23.7,13.1,17.5,0,31.3,0,0,0,,,,,16.5,84.3,1012.4,93.3,76.9,,,,,1993-02-07T07:19:36,1993-02-07T18:05:49,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72278023183,72278523111"
Arizona,1993-02-08,17.7,11.2,14.7,17.7,11.2,14.7,11.2,80.7,21.523,100,54.17,rain,,,,20.5,77.1,1007.8,99.6,30.2,,,,,1993-02-08T07:18:45,1993-02-08T18:06:45,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278023183,72278523111"
Arizona,1993-02-09,18.4,11.6,14.2,18.4,11.6,14.2,9.5,75.4,0.71,100,8.33,rain,,0,,23,282.8,1011.5,80.3,47.7,,,,,1993-02-09T07:17:52,1993-02-09T18:07:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278023183,72278523111"
Arizona,1993-02-10,16.7,9.3,12.8,16.7,7.2,12.6,6.7,67.9,0.566,100,8.33,rain,,,,22.4,273.4,1016.5,41.8,60.6,,,,,1993-02-10T07:16:57,1993-02-10T18:08:38,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278023183,72278523111"
Arizona,1993-02-11,17.8,7.8,12.5,17.8,5.5,11.9,5.8,66.1,0,0,0,,,,,14.7,63.8,1019.7,16.8,62.2,,,,,1993-02-11T07:16:02,1993-02-11T18:09:34,0.66,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-02-12,18.8,7.8,13.2,18.8,7.1,12.9,5.2,61.4,0,0,0,,,,,13,67.9,1018.3,85.6,56.7,,,,,1993-02-12T07:15:05,1993-02-12T18:10:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-13,17.8,8.9,13.3,17.8,7.4,13,5.5,60.8,0,0,0,,,,,14.7,58.6,1015.9,100,46.7,,,,,1993-02-13T07:14:07,1993-02-13T18:11:24,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72278023183,72278523111"
Arizona,1993-02-14,13.8,11.2,12.1,13.8,11.2,12.1,9.2,83.1,6.764,100,54.17,rain,,0,,14.8,306.8,1010.4,98.2,31.3,,,,,1993-02-14T07:13:08,1993-02-14T18:12:19,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278023183,72278523111"
Arizona,1993-02-15,16.6,8.9,12,16.6,7.4,11.8,7.4,75.4,2.757,100,16.67,rain,,,,14,180,1011.8,70.2,49.7,,,,,1993-02-15T07:12:07,1993-02-15T18:13:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72278023183,72278523111"
Arizona,1993-02-16,16.7,10.1,13.8,16.7,10.1,13.8,5.1,57.2,0.017,100,4.17,rain,,,,13,126.1,1016.3,92.7,54.8,,,,,1993-02-16T07:11:06,1993-02-16T18:14:08,0.84,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72278023183,72278523111"
Arizona,1993-02-17,20,9.3,14.3,20,7.6,14.2,6.1,60.8,0,0,0,,,,,16.1,58.5,1020,39.5,60.2,,,,,1993-02-17T07:10:03,1993-02-17T18:15:02,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-18,18.3,11.6,14.9,18.3,11.6,14.9,7.8,62.8,0,0,0,,,,,22,87,1016.8,99,59,,,,,1993-02-18T07:09:00,1993-02-18T18:15:55,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"72278023183,72278523111"
Arizona,1993-02-19,21.5,14.1,16.6,21.5,14.1,16.6,12.1,75.2,1.85,100,16.67,rain,,,,16.9,101.9,1011.8,96.2,48.7,,,,,1993-02-19T07:07:55,1993-02-19T18:16:48,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-02-20,18.9,13.4,16.3,18.9,13.4,16.3,6.7,54.3,0.055,100,4.17,rain,,,,29.6,256.4,1010.1,42.5,62.8,,,,,1993-02-20T07:06:50,1993-02-20T18:17:41,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278023183,72278523111"
Arizona,1993-02-21,16.7,9.3,13.1,16.7,8.3,13.1,3.4,53.6,0,0,0,,,,,18.9,274.9,1016.5,28.1,60.8,,,,,1993-02-21T07:05:43,1993-02-21T18:18:33,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-22,17.8,7,12.3,17.8,4.4,11.7,1.5,51,0,0,0,,,,,16.1,96.8,1019.4,47.8,65.6,,,,,1993-02-22T07:04:36,1993-02-22T18:19:25,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-23,18.8,8.3,13.3,18.8,6.2,12.8,3.2,52.8,0,0,0,,,,,14.5,86.6,1014.6,75.5,58.1,,,,,1993-02-23T07:03:28,1993-02-23T18:20:17,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-24,17.2,10,13.3,17.2,10,13.3,4.4,57,0,0,0,,,,,26.2,270.9,1010.7,69.8,59.6,,,,,1993-02-24T07:02:18,1993-02-24T18:21:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-25,18.2,8.3,13.2,18.2,6.1,12.8,4.3,56.1,0,0,0,,,,,14.8,76.8,1016,59.2,63.1,,,,,1993-02-25T07:01:08,1993-02-25T18:21:59,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-26,21.2,8.4,14.6,21.2,7.2,14.3,4.8,55,0,0,0,,,,,14.5,88,1015.1,63.9,65.3,,,,,1993-02-26T06:59:58,1993-02-26T18:22:50,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-27,20,9.8,14.7,20,9.4,14.7,6.5,59.7,0,0,0,,,,,17,314.2,1013.3,44.8,64.7,,,,,1993-02-27T06:58:46,1993-02-27T18:23:40,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-02-28,14.4,8.9,11.3,14.4,6.9,10.8,7.3,78.1,10.892,100,29.17,rain,,,,26.6,267.2,1015.7,88.9,40.8,,,,,1993-02-28T06:57:34,1993-02-28T18:24:30,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-03-01,15.6,7.8,11.4,15.6,5.6,10.8,5.4,68.2,0,0,0,,,,,20.6,188.3,1020.3,66.4,54.9,,,,,1993-03-01T06:56:21,1993-03-01T18:25:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-02,18.4,7.1,13.2,18.4,5.3,12.8,6.3,65.5,0,0,0,,,,,15.2,65.9,1019.1,0.8,48.2,,,,,1993-03-02T06:55:07,1993-03-02T18:26:09,0.31,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-03,21.1,8.8,15,21.1,6.5,14.5,6.2,58.8,0,0,0,,,,,16.1,71.5,1016.8,0.6,52.6,,,,,1993-03-03T06:53:53,1993-03-03T18:26:58,0.34,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-04,22.8,10.5,16.5,22.8,10.5,16.5,7.1,56.2,0,0,0,,,,,18.7,306.9,1018.4,11.9,57.8,,,,,1993-03-04T06:52:38,1993-03-04T18:27:46,0.38,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-05,23.8,9.8,16.8,23.8,8.5,16.7,0.4,38.9,0,0,0,,,,,16.1,296.8,1021.7,8.9,65.6,,,,,1993-03-05T06:51:23,1993-03-05T18:28:34,0.41,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-06,25.6,9.3,17.8,25.6,8.2,17.8,3.9,43.2,0,0,0,,,,,16.4,9.5,1019.4,3.9,68.8,,,,,1993-03-06T06:50:07,1993-03-06T18:29:22,0.45,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-07,27.7,11.1,19.4,26.5,11.1,19.2,5.4,44,0,0,0,,,,,16.2,76.6,1018,0,68.5,,,,,1993-03-07T06:48:50,1993-03-07T18:30:10,0.48,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-08,26.7,12,19.6,26.7,12,19.6,6.1,44.9,0,0,0,,,,,18.5,107.6,1017.6,39.1,63.8,,,,,1993-03-08T06:47:33,1993-03-08T18:30:57,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-09,26.6,12.7,19.6,26.6,12.7,19.6,6.9,46.5,0,0,0,,,,,14.5,126.4,1018,50.8,58.3,,,,,1993-03-09T06:46:16,1993-03-09T18:31:45,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-10,26.2,12.8,19.4,26.2,12.8,19.4,7.1,47.7,0,0,0,,,,,16.6,122.5,1015.5,25,59.1,,,,,1993-03-10T06:44:58,1993-03-10T18:32:31,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-11,26.2,12.7,19.6,26.2,12.7,19.6,7.2,47.2,0,0,0,,,,,24.1,219.5,1012.2,1.1,59.7,,,,,1993-03-11T06:43:40,1993-03-11T18:33:18,0.61,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-12,26.1,13.7,19.8,26.1,13.7,19.8,-1.7,29,0,0,0,,,,,24.4,41.5,1017.5,52.3,74,,,,,1993-03-12T06:42:21,1993-03-12T18:34:04,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-13,25.6,11.5,18.6,25.6,11.5,18.6,-3.1,23.6,0,0,0,,,,,18.2,131.6,1014.6,51.1,65.9,,,,,1993-03-13T06:41:02,1993-03-13T18:34:51,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-14,22.1,14.9,18.1,22.1,14.9,18.1,4.8,42.2,0,0,0,,,,,18.2,89.7,1011.7,80.9,61.2,,,,,1993-03-14T06:39:43,1993-03-14T18:35:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-15,26.2,11.5,19,26.2,11.5,19,7.3,49,0,0,0,,,,,20.3,141.2,1015.4,19.5,58.1,,,,,1993-03-15T06:38:23,1993-03-15T18:36:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-16,27.8,13.7,20.8,26.9,13.7,20.7,8.3,47.1,0,0,0,,,,,16.6,169.3,1017.2,55.5,56.6,,,,,1993-03-16T06:37:04,1993-03-16T18:37:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-17,28.2,14.8,21.2,27.4,14.8,21.1,9.4,49,0,0,0,,,,,18.4,89.4,1015,70.2,57.5,,,,,1993-03-17T06:35:44,1993-03-17T18:37:53,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-18,26.2,15.5,20.3,26.2,15.5,20.3,9.7,52.6,0,0,0,,,,,29,17.5,1011.5,36.4,55.5,,,,,1993-03-18T06:34:23,1993-03-18T18:38:38,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-19,28.3,13.7,20.4,26.9,13.7,20.2,6.8,46.9,0,0,0,,,,,14.5,102.9,1017,31.1,78.5,,,,,1993-03-19T06:33:03,1993-03-19T18:39:23,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-20,25.6,13.8,20.1,25.6,13.8,20.1,7.7,46.6,0,0,0,,,,,14,119.7,1014.4,76.4,65.6,,,,,1993-03-20T06:31:43,1993-03-20T18:40:08,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-21,28.4,14.3,21.1,27.1,14.3,20.9,8,46.1,0,0,0,,,,,14.7,115.4,1010.5,60.4,60.6,,,,,1993-03-21T06:30:22,1993-03-21T18:40:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-22,30,15,22.6,28.3,15,22.2,7.5,40.8,0,0,0,,,,,16.4,98.6,1012.7,4.7,60.1,,,,,1993-03-22T06:29:02,1993-03-22T18:41:38,0.98,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-23,30.6,15.5,22.6,29,15.5,22.3,8.9,43.8,0.283,100,4.17,rain,,,,35.3,127.5,1013.7,26.3,54.2,,,,,1993-03-23T06:27:41,1993-03-23T18:42:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278023183,72278523111"
Arizona,1993-03-24,28.3,16.1,22.6,27.4,16.1,22.4,10.1,47.6,17.67,100,4.17,rain,,,,14.8,98.2,1013.8,19.3,61.5,,,,,1993-03-24T06:26:20,1993-03-24T18:43:07,0.05,Rain,Clear conditions throughout the day with early morning rain.,rain,"72278023183,72278523111"
Arizona,1993-03-25,29.3,16,22.8,28,16,22.5,10,46.3,0,0,0,,,,,18.8,131.6,1011.7,69.4,60.6,,,,,1993-03-25T06:25:00,1993-03-25T18:43:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
Arizona,1993-03-26,21.1,10.7,16.5,21.1,10.7,16.5,11.5,74.4,19.32,100,37.5,rain,,0,,46.4,209.2,1009.2,94.2,41.5,,,,,1993-03-26T06:23:39,1993-03-26T18:44:35,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-03-27,17.8,9.4,13.3,17.8,7.1,13.2,7.7,71.5,9.402,100,25,rain,,,,25.7,205.5,1014.7,66.3,49.4,,,,,1993-03-27T06:22:19,1993-03-27T18:45:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72278023183,72278523111"
Arizona,1993-03-28,20.6,9.3,14.1,20.6,7.6,13.8,7.9,69.8,9.355,100,29.17,rain,,0,,16.6,124.2,1012.7,66.2,52.8,,,,,1993-03-28T06:20:58,1993-03-28T18:46:03,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278023183,72278523111"
Arizona,1993-03-29,19.4,10.1,14.1,19.4,10.1,14.1,8.4,71.9,15.307,100,20.83,rain,,,,24.3,244.2,1012.3,59.4,52,,,,,1993-03-29T06:19:38,1993-03-29T18:46:48,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278023183,72278523111"
Arizona,1993-03-30,22.9,10.5,17,22.9,10.5,17,8.3,59.7,0,0,0,,,,,18.7,106.5,1016.2,2.4,60,,,,,1993-03-30T06:18:18,1993-03-30T18:47:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-03-31,27.1,13.2,20.1,26.6,13.2,20,9.2,53.9,0,0,0,,,,,14.5,98.7,1014.8,2,61,,,,,1993-03-31T06:16:58,1993-03-31T18:48:16,0.29,Clear,Clear conditions throughout the day.,clear-day,"72278023183,72278523111"
Arizona,1993-04-01,27.9,15.5,21.6,26.9,15.5,21.4,9,48,0,0,0,,,,,16.2,116.9,1009.1,63.6,60.7,,,,,1993-04-01T06:15:39,1993-04-01T18:49:00,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278023183,72278523111"
